Einsatzort	PLZ	Qualifikation	Qualifikationgruppe	Schicht	Tag	Wochentag	Feiertag	Mitarbeiter ID
1018	68.0	107	10.0	1	2019-11-19	Tue	False	[40387 45086 42203 46663 46246]
649	125.0	148	2.0	1	2016-03-29	Tue	False	[15475 20249]
2320	119.0	91	2.0	2	2016-09-27	Tue	False	[20987]
1229	92.0	26	2.0	2	2018-08-31	Fri	False	[34011]
1355	92.0	148	2.0	2	2018-07-17	Tue	False	[29069 29408 29936 31000 32572 33087]
649	125.0	103	2.0	2	2015-05-31	Sun	False	[11522]
1806	126.0	212	10.0	2	2018-03-31	Sat	False	[33774 30834]
2777	92.0	26	2.0	2	2016-03-31	Thu	False	[18733 13638 19991]
1254	92.0	82	10.0	2	2018-06-06	Wed	False	[35760]
757	92.0	167	2.0	1	2013-12-27	Fri	False	[1278]
2716	160.0	205	2.0	2	2019-08-24	Sat	False	[39002 45238]
382	83.0	91	2.0	1	2017-08-16	Wed	False	[30061]
2154	123.0	84	10.0	2	2019-09-29	Sun	False	[39290 44093 38874 38332]
2600	92.0	82	10.0	2	2014-11-18	Tue	False	[ 3544  7955  9844 10100]
2780	131.0	205	2.0	2	2018-10-26	Fri	False	[36554]
2422	0.0	201	2.0	2	2020-10-08	Thu	False	[47746]
468	92.0	25	2.0	2	2019-11-10	Sun	False	[39600 42484 43160 45876 46543]
451	92.0	108	2.0	2	2020-09-18	Fri	False	[48263 46827]
192	92.0	44	2.0	2	2020-04-28	Tue	False	[46558 42921]
524	92.0	26	2.0	2	2017-04-22	Sat	False	[20910 22469]
500	17.0	133	2.0	2	2018-05-28	Mon	False	[34425 30538 32229]
1036	72.0	205	2.0	1	2016-04-18	Mon	False	[15213 18046]
1936	92.0	25	2.0	1	2014-03-07	Fri	False	[ 386 2112 3674]
205	63.0	25	2.0	2	2019-09-11	Wed	False	[43116 42142 40373]
1321	72.0	148	2.0	1	2013-11-13	Wed	False	[2147]
789	92.0	148	2.0	2	2015-02-12	Thu	False	[5986 6452 7267 8217]
1862	110.0	91	2.0	1	2017-08-13	Sun	False	[26667]
765	43.0	148	2.0	2	2014-04-11	Fri	False	[ 456 2888]
930	88.0	44	2.0	1	2013-12-23	Mon	False	[ 492 1512]
988	117.0	84	10.0	1	2020-10-10	Sat	False	[46241 48169 46271 48828 48176]
599	38.0	74	2.0	1	2019-02-06	Wed	False	[39882]
1018	68.0	64	2.0	2	2015-01-26	Mon	False	[ 5702  5495 10466  8975]
2563	92.0	26	2.0	1	2016-07-24	Sun	False	[15184 19085]
2097	92.0	91	2.0	2	2016-06-30	Thu	False	[14881 17190 21377 21570]
2298	68.0	205	2.0	2	2020-08-01	Sat	False	[46087 45940]
725	19.0	44	2.0	2	2015-10-30	Fri	False	[17583]
784	117.0	91	2.0	2	2017-12-16	Sat	False	[30064 29480 27736 28153 27266]
2137	126.0	148	2.0	2	2016-08-05	Fri	False	[15666 16134 17189 17824 18137 21774]
2446	19.0	148	2.0	1	2019-05-29	Wed	False	[43070]
1945	131.0	148	2.0	1	2018-05-18	Fri	False	[30339 30564 32477 33047]
2137	126.0	148	2.0	1	2015-08-04	Tue	False	[ 7730 12325 12964 13621 15666]
334	102.0	123	2.0	1	2013-08-01	Thu	False	[1 5 6 9 4]
2182	72.0	84	10.0	2	2017-11-13	Mon	False	[24725 31985]
961	92.0	143	10.0	1	2014-08-26	Tue	False	[1459 3984]
271	70.0	148	2.0	2	2017-10-29	Sun	False	[26426 31379]
316	131.0	17	2.0	0	2020-04-22	Wed	False	[42834]
1453	126.0	133	2.0	1	2020-09-12	Sat	False	[47910 49085]
2631	88.0	168	2.0	1	2016-02-01	Mon	False	[16165 17233]
2269	126.0	205	2.0	1	2019-05-06	Mon	False	[35747 40653 42348 42726 43249]
2446	19.0	26	2.0	2	2018-11-16	Fri	False	[31920 37125]
2651	92.0	26	2.0	2	2015-04-27	Mon	False	[8594]
782	112.0	167	2.0	2	2014-12-31	Wed	False	[3184 3856]
2137	126.0	17	2.0	2	2016-06-06	Mon	False	[21008 14078]
961	92.0	205	2.0	2	2019-10-21	Mon	False	[41025]
1481	92.0	148	2.0	2	2015-03-28	Sat	False	[10543 11053]
1453	126.0	26	2.0	1	2020-04-08	Wed	False	[42153 47851]
1717	117.0	205	2.0	2	2015-10-01	Thu	False	[11313 12715 12890 15959  9772 12192]
2467	92.0	26	2.0	2	2019-02-01	Fri	False	[33795 34899 40809]
2239	19.0	205	2.0	2	2015-06-01	Mon	False	[6752]
2581	27.0	147	2.0	2	2020-02-12	Wed	False	[45146]
130	160.0	103	2.0	2	2013-09-23	Mon	False	[  27 1148]
20	63.0	148	2.0	2	2017-11-18	Sat	False	[25189]
930	88.0	26	2.0	2	2015-05-09	Sat	False	[ 5864  6349  6663  7180  8872 10779]
1251	131.0	84	10.0	2	2014-10-21	Tue	False	[3594]
1483	117.0	25	2.0	1	2014-04-17	Thu	False	[4313]
327	92.0	26	2.0	2	2019-11-29	Fri	False	[44942]
468	92.0	81	10.0	1	2020-05-16	Sat	False	[46990 47677 48987 49433]
2529	15.0	82	10.0	2	2019-06-02	Sun	False	[40510 42283 43820]
1865	92.0	123	2.0	1	2020-03-24	Tue	False	[44461 44521]
1325	43.0	84	10.0	2	2016-02-04	Thu	False	[14647]
1490	160.0	143	10.0	2	2014-05-09	Fri	False	[1032 4788 2286  435  760]
1631	100.0	148	2.0	2	2017-07-17	Mon	False	[22801 25292 26187 26708 27721]
1175	92.0	148	2.0	1	2014-09-07	Sun	False	[4612 5354 6562 8534]
1038	153.0	155	2.0	1	2018-03-11	Sun	False	[28409 28844]
784	117.0	81	10.0	2	2015-10-16	Fri	False	[17286]
1565	19.0	143	10.0	2	2020-01-12	Sun	False	[41312]
657	126.0	25	2.0	2	2019-07-03	Wed	False	[38894]
2402	131.0	205	2.0	2	2020-02-06	Thu	False	[44988 45293 47258 48022 48898]
524	92.0	51	2.0	1	2017-12-05	Tue	False	[25597 27962]
1073	41.0	148	2.0	2	2018-12-22	Sat	False	[38950]
2352	92.0	26	2.0	1	2017-07-28	Fri	False	[23934 24154 26389 27634 28717 28866]
376	126.0	192	2.0	2	2019-11-20	Wed	False	[41680]
1587	92.0	91	2.0	1	2018-08-03	Fri	False	[31625]
913	63.0	17	2.0	2	2019-10-19	Sat	False	[43063 40075]
327	92.0	84	10.0	1	2020-08-28	Fri	False	[46583]
1537	109.0	205	2.0	2	2020-07-27	Mon	False	[47283]
2694	109.0	80	2.0	2	2015-02-11	Wed	False	[10720]
2154	123.0	148	2.0	2	2014-09-18	Thu	False	[5987 4929 8058]
930	88.0	84	10.0	2	2018-02-21	Wed	False	[26634 26648 32190]
1868	65.0	123	2.0	2	2020-12-20	Sun	False	[48557]
73	63.0	44	2.0	2	2018-11-20	Tue	False	[39646 33386 36372 38473 34226 33607]
1402	131.0	91	2.0	2	2019-07-22	Mon	False	[38162]
1519	63.0	26	2.0	2	2018-04-22	Sun	False	[30277 34873]
2503	131.0	205	2.0	3	2018-05-01	Tue	True	[29378 29780 33243 34941]
1490	160.0	74	2.0	2	2016-01-03	Sun	False	[14054 18717 16080 16123 17637]
930	88.0	74	2.0	2	2017-10-17	Tue	False	[24892 25869 30543]
1782	123.0	91	2.0	2	2019-10-27	Sun	False	[43773]
293	43.0	25	2.0	2	2016-08-07	Sun	False	[15569 17760 20427]
1254	92.0	148	2.0	2	2016-04-16	Sat	False	[20426 13409 14038 18196 18633 18236]
1081	160.0	123	2.0	2	2019-06-06	Thu	False	[36471 39066 44077]
1036	72.0	148	2.0	2	2019-02-24	Sun	False	[34534]
2461	92.0	25	2.0	2	2020-09-01	Tue	False	[49730]
182	27.0	123	2.0	2	2019-07-12	Fri	False	[42804]
2675	131.0	17	2.0	1	2019-12-19	Thu	False	[44757]
649	125.0	205	2.0	2	2015-10-28	Wed	False	[14147]
12	92.0	205	2.0	1	2015-07-28	Tue	False	[13126  8777]
1453	126.0	91	2.0	2	2017-08-01	Tue	False	[27714]
82	131.0	80	2.0	2	2018-07-22	Sun	False	[36611 34935 35772 33575 35898]
1864	65.0	212	10.0	2	2015-06-29	Mon	False	[ 8002  9110 13899 11831 10127]
1233	109.0	26	2.0	2	2017-12-22	Fri	False	[27389 28343 26920 30812]
1868	65.0	167	2.0	2	2020-12-28	Mon	False	[48099 48494 47888 48207 49523]
162	65.0	148	2.0	1	2014-02-23	Sun	False	[258]
334	102.0	0	2.0	2	2016-06-13	Mon	False	[20236]
695	109.0	205	2.0	2	2017-07-05	Wed	False	[22172 27566 28167]
2184	17.0	205	2.0	2	2015-08-13	Thu	False	[ 7709 14382]
1459	63.0	25	2.0	2	2017-07-03	Mon	False	[25569 23564 24463 29336]
79	43.0	143	10.0	1	2020-05-21	Thu	True	[45774 46414 47688 48839 49538]
65	124.0	91	2.0	2	2020-08-07	Fri	False	[48853]
1038	153.0	108	2.0	1	2014-11-28	Fri	False	[3082]
2348	43.0	123	2.0	2	2018-03-07	Wed	False	[27768 28774]
1036	72.0	26	2.0	2	2018-09-10	Mon	False	[31377 33264 34909]
88	63.0	167	2.0	2	2018-03-31	Sat	False	[32886]
2099	160.0	110	2.0	2	2019-07-16	Tue	False	[37238 37159]
1000	98.0	201	2.0	2	2020-04-07	Tue	False	[42876 43716 43859 46164 47146 47470]
2277	125.0	123	2.0	2	2015-01-01	Thu	True	[4279]
1537	109.0	148	2.0	2	2017-06-18	Sun	False	[23394]
334	102.0	187	2.0	1	2018-11-26	Mon	False	[32603 39276 38676 34841 33157]
1032	149.0	26	2.0	1	2014-06-10	Tue	False	[4869  902]
1949	160.0	123	2.0	1	2020-07-06	Mon	False	[48916]
1346	63.0	26	2.0	1	2014-10-14	Tue	False	[6390 3757]
356	125.0	74	2.0	1	2015-06-11	Thu	False	[8885]
82	131.0	143	10.0	2	2014-09-16	Tue	False	[2517 5049 5277]
1979	43.0	148	2.0	1	2015-10-27	Tue	False	[12028]
2540	92.0	123	2.0	2	2014-05-11	Sun	False	[1796]
1106	19.0	123	2.0	2	2019-04-05	Fri	False	[34488 37829]
799	131.0	26	2.0	2	2015-07-24	Fri	False	[11536 12763 13389 11985 11581]
401	92.0	108	2.0	2	2017-03-07	Tue	False	[19594]
1565	19.0	91	2.0	2	2017-11-10	Fri	False	[28430 28907 29898 31356]
2010	19.0	155	2.0	1	2016-04-10	Sun	False	[14891]
2269	126.0	81	10.0	2	2014-02-07	Fri	False	[3504]
1842	124.0	24	2.0	1	2016-04-15	Fri	False	[17840]
2658	63.0	205	2.0	1	2019-10-26	Sat	False	[41663]
2333	109.0	91	2.0	1	2018-08-29	Wed	False	[32135]
1549	84.0	25	2.0	1	2013-09-14	Sat	False	[1109]
2001	0.0	148	2.0	2	2020-01-19	Sun	False	[40730 41597 43130 48207]
44	72.0	84	10.0	1	2020-08-05	Wed	False	[49141]
776	43.0	81	10.0	1	2019-12-29	Sun	False	[47698 43874]
603	43.0	91	2.0	1	2019-04-27	Sat	False	[38240]
649	125.0	123	2.0	2	2015-08-22	Sat	False	[14712]
468	92.0	91	2.0	2	2016-05-09	Mon	False	[14407 14861 16718 16805 17721 18138]
1614	43.0	44	2.0	2	2014-07-02	Wed	False	[6587 1907 1923 2484 6838]
788	124.0	205	2.0	2	2014-10-08	Wed	False	[2716 2027 2297]
2224	125.0	81	10.0	1	2016-12-17	Sat	False	[24555]
2418	43.0	148	2.0	1	2015-09-12	Sat	False	[12162 12873]
256	92.0	81	10.0	2	2017-01-23	Mon	False	[19589 21857 26241 23131 24848 24323]
1457	124.0	167	2.0	1	2014-03-23	Sun	False	[ 814 1393 4928]
2640	92.0	82	10.0	2	2018-04-21	Sat	False	[30456 27851]
1614	43.0	205	2.0	2	2014-05-27	Tue	False	[ 573 5252  129 1600 4315]
2418	43.0	81	10.0	2	2018-08-03	Fri	False	[34240 33987 31729 31905]
2422	0.0	82	10.0	1	2019-01-05	Sat	False	[39875]
2503	131.0	26	2.0	1	2015-11-20	Fri	False	[ 9872 11514 11743 12941 13170 14952]
850	119.0	26	2.0	2	2017-03-16	Thu	False	[21523 24408]
1565	19.0	193	10.0	2	2017-04-09	Sun	False	[21815]
1374	92.0	148	2.0	2	2013-08-10	Sat	False	[212 132]
2422	0.0	80	2.0	2	2016-10-28	Fri	False	[21691]
318	126.0	143	10.0	1	2017-10-09	Mon	False	[24325 25384 25406]
2087	63.0	177	10.0	1	2020-09-09	Wed	False	[46822 49299]
2262	148.0	148	2.0	2	2019-02-09	Sat	False	[34856]
1032	149.0	205	2.0	1	2017-01-25	Wed	False	[24235]
1251	131.0	201	2.0	1	2016-12-05	Mon	False	[25476 24473 24199 19756]
102	19.0	205	2.0	1	2018-05-30	Wed	False	[31063 33733]
2262	148.0	148	2.0	2	2015-09-18	Fri	False	[16572  9375  9440 11799]
930	88.0	148	2.0	1	2016-05-28	Sat	False	[13917 14659 14689 15654 15787 15876]
817	92.0	91	2.0	1	2013-10-11	Fri	False	[400]
2658	63.0	209	2.0	1	2016-10-03	Mon	True	[21696 17895 22449 21384 19181]
1422	123.0	81	10.0	2	2019-05-31	Fri	False	[37181]
621	119.0	108	2.0	2	2016-02-10	Wed	False	[12279]
2734	72.0	82	10.0	2	2016-03-07	Mon	False	[13283 15531 16415 19426 16758 14244]
716	131.0	148	2.0	2	2015-04-21	Tue	False	[ 7491  8647  9399 10375 10634 12049]
2348	43.0	143	10.0	2	2017-05-07	Sun	False	[21828 28087]
1140	99.0	123	2.0	1	2015-02-20	Fri	False	[ 6014  7576 10742 12070]
2129	134.0	22	2.0	2	2015-10-04	Sun	False	[15060]
1594	117.0	123	2.0	0	2018-10-30	Tue	False	[33060]
2129	134.0	26	2.0	2	2018-07-02	Mon	False	[34068 34246]
1611	0.0	84	10.0	1	2016-01-08	Fri	False	[11958]
2340	131.0	167	2.0	1	2017-06-01	Thu	False	[26247]
780	153.0	159	2.0	1	2018-08-12	Sun	False	[33194]
788	124.0	17	2.0	2	2016-06-05	Sun	False	[18690]
649	125.0	168	2.0	1	2015-03-18	Wed	False	[ 7593  9375  7165  7712 10378 11717]
234	71.0	17	2.0	2	2019-03-24	Sun	False	[37427]
2182	72.0	212	10.0	2	2016-04-04	Mon	False	[13306 16762]
1491	123.0	123	2.0	1	2017-02-14	Tue	False	[21146 22346 22373 22687 22834 23568]
374	109.0	133	2.0	1	2019-02-05	Tue	False	[36555 35342]
2467	92.0	123	2.0	2	2017-06-11	Sun	False	[25724 28517 28963]
2137	126.0	82	10.0	1	2016-03-19	Sat	False	[15400 18735 19023]
2765	117.0	17	2.0	2	2018-07-23	Mon	False	[34720 36562]
2596	65.0	167	2.0	2	2019-01-22	Tue	False	[39138 39097]
1120	124.0	206	2.0	1	2014-09-24	Wed	False	[7474  836]
2097	92.0	212	10.0	2	2014-01-06	Mon	False	[1559 1566]
2271	131.0	91	2.0	2	2016-11-21	Mon	False	[18572]
2467	92.0	26	2.0	2	2014-01-12	Sun	False	[2732  337]
981	92.0	123	2.0	1	2016-02-02	Tue	False	[14628]
2503	131.0	0	2.0	2	2018-11-04	Sun	False	[36882]
647	43.0	91	2.0	2	2017-09-12	Tue	False	[29877 29819]
1384	124.0	84	10.0	1	2016-11-11	Fri	False	[20343 23984]
2374	63.0	107	10.0	1	2016-05-01	Sun	True	[20056 13317]
1936	92.0	91	2.0	1	2017-02-05	Sun	False	[20173 21414 22865 24553 24692 25235]
1081	160.0	80	2.0	1	2017-02-12	Sun	False	[24049]
597	63.0	91	2.0	2	2016-02-18	Thu	False	[14111 15878 17612 18948]
2001	0.0	148	2.0	2	2017-03-27	Mon	False	[20842 21808]
331	126.0	26	2.0	1	2015-05-22	Fri	False	[ 6601 10689 12150 13067 13689]
2675	131.0	26	2.0	2	2019-02-20	Wed	False	[35081 36688 38414 39146 39589 40472]
2097	92.0	148	2.0	2	2018-01-27	Sat	False	[26762 27398 31569 32169 33077 33400]
935	43.0	91	2.0	2	2015-09-12	Sat	False	[ 9474  9643  8198 12069  9443]
2422	0.0	25	2.0	1	2015-10-26	Mon	False	[ 9434  9833 10765 11122 12852 13293]
1129	131.0	34	11.0	1	2018-10-08	Mon	False	[32122 38621 33222 37529]
331	126.0	123	2.0	2	2019-09-07	Sat	False	[38838 39537 41957 45635 45711]
930	88.0	164	2.0	1	2017-04-13	Thu	False	[22953 26039]
850	119.0	148	2.0	0	2018-08-31	Fri	False	[36479]
370	19.0	91	2.0	2	2014-06-07	Sat	False	[1326  614 2100 5109]
251	124.0	51	2.0	0	2014-04-10	Thu	False	[2156 3289]
2184	17.0	205	2.0	1	2019-12-09	Mon	False	[44353 44391]
1842	124.0	143	10.0	2	2018-09-22	Sat	False	[36471 33432 38049 30911]
1717	117.0	26	2.0	1	2016-08-27	Sat	False	[15963 18045]
1140	99.0	108	2.0	1	2013-11-24	Sun	False	[2124 1652]
2287	27.0	193	10.0	2	2017-02-17	Fri	False	[26493]
2154	123.0	205	2.0	2	2015-12-28	Mon	False	[13678]
524	92.0	91	2.0	2	2013-12-16	Mon	False	[2521]
234	71.0	91	2.0	2	2016-04-10	Sun	False	[16745 13311 19081 18669 18872]
1673	27.0	169	2.0	2	2018-01-07	Sun	False	[30342]
1018	68.0	107	10.0	1	2020-11-21	Sat	False	[48623]
2001	0.0	148	2.0	2	2017-10-27	Fri	False	[28842 29825]
1614	43.0	84	10.0	2	2015-01-11	Sun	False	[7695]
1245	92.0	193	10.0	2	2018-11-30	Fri	False	[37725 39658]
79	43.0	205	2.0	1	2020-01-30	Thu	False	[43764 43908 43935 47341]
2764	27.0	205	2.0	2	2016-06-18	Sat	False	[14428 14650 17256 17878]
2352	92.0	84	10.0	1	2019-12-01	Sun	False	[41197]
1594	117.0	91	2.0	2	2013-09-30	Mon	False	[1233]
1128	63.0	123	2.0	2	2017-02-23	Thu	False	[22925 25961]
1913	63.0	193	10.0	2	2014-08-08	Fri	False	[6211 2435]
2018	160.0	8	2.0	2	2016-03-02	Wed	False	[15513 16375 15099 18620]
2269	126.0	148	2.0	2	2015-11-08	Sun	False	[12719 13959 15893 16174 17583]
255	43.0	81	10.0	2	2013-11-03	Sun	False	[1620]
2503	131.0	201	2.0	2	2014-09-11	Thu	False	[3922]
1519	63.0	168	2.0	1	2017-03-30	Thu	False	[20655]
725	19.0	91	2.0	0	2019-12-28	Sat	False	[43122 43509 44676 45830]
1538	63.0	133	2.0	1	2018-08-10	Fri	False	[32917 31170]
2054	126.0	123	2.0	2	2013-09-09	Mon	False	[110 538 793 781]
1000	98.0	153	2.0	2	2016-05-11	Wed	False	[15662 15786 18943]
2527	92.0	148	2.0	2	2014-03-23	Sun	False	[2607 3826]
850	119.0	201	2.0	1	2015-05-16	Sat	False	[5826]
1108	63.0	71	10.0	2	2014-10-07	Tue	False	[3806]
850	119.0	82	10.0	2	2016-05-27	Fri	False	[21380]
1000	98.0	91	2.0	2	2015-12-09	Wed	False	[10285 11038 12697 13398 14232 14624]
1453	126.0	6	2.0	2	2017-03-20	Mon	False	[21717 23217 19905 24308 24147]
2581	27.0	205	2.0	1	2014-03-26	Wed	False	[2811 3101 3136 4785]
500	17.0	123	2.0	2	2020-07-23	Thu	False	[44700]
1338	134.0	82	10.0	1	2017-11-03	Fri	False	[27341 26156 25217]
451	92.0	205	2.0	2	2018-06-18	Mon	False	[28991 29440]
2694	109.0	133	2.0	1	2019-11-09	Sat	False	[46952]
1273	117.0	25	2.0	2	2018-05-09	Wed	False	[28405]
2506	160.0	51	2.0	1	2017-09-03	Sun	False	[28826 29696]
194	131.0	5	10.0	2	2016-09-22	Thu	False	[22598 18846]
625	92.0	18	2.0	2	2020-03-09	Mon	False	[46603]
1638	98.0	201	2.0	2	2020-04-06	Mon	False	[47955]
621	119.0	148	2.0	2	2015-07-15	Wed	False	[13870]
307	92.0	148	2.0	2	2019-10-08	Tue	False	[39980 43863 40536 38709]
2640	92.0	123	2.0	2	2020-04-05	Sun	False	[42715 46770]
2608	131.0	148	2.0	2	2015-03-06	Fri	False	[ 5000  6668  4251 11642 10421]
1251	131.0	201	2.0	2	2020-02-21	Fri	False	[45072]
613	70.0	148	2.0	2	2014-10-17	Fri	False	[2102 5053 6541 6660 7070 7792]
1224	43.0	91	2.0	1	2017-05-05	Fri	False	[22771 24152 26159]
149	148.0	81	10.0	2	2018-03-05	Mon	False	[33308 27947]
1709	92.0	81	10.0	1	2014-06-15	Sun	False	[5643 6609 1569 1575  707]
1491	123.0	110	2.0	2	2016-07-11	Mon	False	[14872 21937]
524	92.0	81	10.0	1	2019-07-21	Sun	False	[39734]
2242	65.0	74	2.0	2	2020-05-11	Mon	False	[45983 43433]
2121	38.0	81	10.0	2	2015-09-27	Sun	False	[8620]
819	33.0	148	2.0	1	2013-08-03	Sat	False	[ 1 77]
1140	99.0	17	2.0	1	2015-10-31	Sat	False	[17321]
1490	160.0	205	2.0	2	2019-05-19	Sun	False	[42308]
925	131.0	201	2.0	2	2013-12-18	Wed	False	[1483]
2402	131.0	143	10.0	1	2019-07-08	Mon	False	[42474 42755 42966]
930	88.0	91	2.0	2	2014-08-01	Fri	False	[ 779 2366 2401 2452 2681 2992]
2540	92.0	201	2.0	1	2020-03-15	Sun	False	[41847]
1175	92.0	193	10.0	1	2016-12-07	Wed	False	[23182 21496 20503]
1579	131.0	147	2.0	2	2017-03-19	Sun	False	[26557 20961 23926]
799	131.0	26	2.0	1	2020-08-31	Mon	False	[47583]
1523	41.0	143	10.0	1	2013-11-09	Sat	False	[460]
1140	99.0	205	2.0	2	2015-09-06	Sun	False	[ 7969 15228 15549]
1936	92.0	25	2.0	1	2016-02-06	Sat	False	[11340]
930	88.0	18	2.0	2	2014-09-05	Fri	False	[ 576 6259 1021]
714	92.0	81	10.0	2	2014-05-13	Tue	False	[6182 2543 4682 6050]
1106	19.0	74	2.0	2	2017-10-24	Tue	False	[28793 24142]
1175	92.0	26	2.0	2	2014-10-05	Sun	False	[1086 1835 8195]
474	92.0	84	10.0	2	2019-01-06	Sun	False	[39939 33464 35692 33115 39325]
1806	126.0	91	2.0	2	2017-02-07	Tue	False	[19458]
327	92.0	147	2.0	2	2018-12-15	Sat	False	[33216]
2567	72.0	148	2.0	2	2018-05-31	Thu	False	[33423 33831]
2449	123.0	26	2.0	2	2016-02-17	Wed	False	[13051 13064]
286	126.0	205	2.0	2	2018-04-26	Thu	False	[31123 29365 31943 27881]
333	58.0	205	2.0	2	2015-02-07	Sat	False	[8539 9090 9775]
765	43.0	24	2.0	2	2017-02-09	Thu	False	[22623 21620 22407 20705]
1595	65.0	0	2.0	2	2013-12-22	Sun	False	[863]
1140	99.0	84	10.0	1	2016-12-21	Wed	False	[18431 23555 23629 24823]
769	68.0	201	2.0	1	2018-08-08	Wed	False	[35334]
803	131.0	148	2.0	2	2015-05-31	Sun	False	[6067 8300 9392]
961	92.0	26	2.0	1	2020-01-18	Sat	False	[44326 45462 45915]
2200	124.0	91	2.0	2	2015-09-15	Tue	False	[11709]
869	41.0	26	2.0	2	2014-08-20	Wed	False	[5391]
1251	131.0	24	2.0	2	2017-12-25	Mon	True	[29661 32238]
1355	92.0	80	2.0	1	2016-12-23	Fri	False	[20263 25356]
572	103.0	143	10.0	2	2014-01-05	Sun	False	[3130 3168]
881	43.0	91	2.0	2	2018-09-28	Fri	False	[31118 36782 38630]
468	92.0	187	2.0	2	2018-12-15	Sat	False	[39049]
2003	92.0	205	2.0	2	2020-10-08	Thu	False	[49645]
334	102.0	81	10.0	2	2020-06-16	Tue	False	[47730 46737 44956 45289 44431]
1155	72.0	84	10.0	2	2015-01-20	Tue	False	[9782]
740	160.0	26	2.0	2	2014-01-04	Sat	False	[2461]
478	92.0	25	2.0	2	2014-04-26	Sat	False	[5043 5029 2549 1014]
26	0.0	169	2.0	1	2018-07-06	Fri	False	[36899 34790]
474	92.0	148	2.0	2	2017-02-11	Sat	False	[21557 22789]
629	63.0	82	10.0	2	2019-02-08	Fri	False	[36089]
2184	17.0	91	2.0	0	2019-07-13	Sat	False	[36818 40109 41181 44048 44193]
2581	27.0	51	2.0	2	2019-08-10	Sat	False	[45389]
1453	126.0	26	2.0	1	2017-01-12	Thu	False	[22303 23204 23229 24919]
194	131.0	206	2.0	2	2018-05-12	Sat	False	[28527]
973	68.0	91	2.0	2	2019-08-24	Sat	False	[45520]
1747	160.0	26	2.0	2	2019-02-23	Sat	False	[34059 39279 41071]
725	19.0	201	2.0	1	2017-03-08	Wed	False	[25934]
1325	43.0	167	2.0	1	2020-12-16	Wed	False	[47466 49393]
2581	27.0	81	10.0	2	2017-03-25	Sat	False	[19793 25605]
930	88.0	108	2.0	0	2013-08-22	Thu	False	[37]
930	88.0	148	2.0	2	2020-04-03	Fri	False	[42828 44317 44411 44579 45759 45983]
1862	110.0	123	2.0	2	2014-03-24	Mon	False	[3467 4195]
1000	98.0	205	2.0	1	2020-06-26	Fri	False	[43922 45024 46152 46278 47155 47291]
2540	92.0	26	2.0	1	2014-09-25	Thu	False	[1149 2201 6812 7661]
1171	72.0	26	2.0	2	2013-08-13	Tue	False	[172]
505	92.0	91	2.0	1	2015-04-08	Wed	False	[ 7827 12672 10537]
2734	72.0	17	2.0	1	2016-01-25	Mon	False	[18636 17208]
1056	153.0	148	2.0	2	2018-10-11	Thu	False	[36234 36977 38222]
2766	92.0	212	10.0	2	2015-12-13	Sun	False	[12820]
1819	63.0	206	2.0	2	2013-10-12	Sat	False	[471]
1140	99.0	82	10.0	2	2015-08-29	Sat	False	[ 8214 15723]
1825	19.0	91	2.0	1	2015-06-14	Sun	False	[12626]
1491	123.0	206	2.0	1	2014-06-21	Sat	False	[1040 2721 2738]
1157	117.0	123	2.0	0	2017-07-24	Mon	False	[28785 28229 28873 29282 29129]
1245	92.0	148	2.0	2	2020-08-10	Mon	False	[45420 45607 47826]
1865	92.0	148	2.0	1	2020-06-19	Fri	False	[49379]
930	88.0	169	2.0	2	2020-02-02	Sun	False	[42101]
2392	72.0	148	2.0	2	2018-08-30	Thu	False	[36812 34451 33858 33844]
930	88.0	148	2.0	1	2020-05-16	Sat	False	[44317 44411 44579 45759 45983 46803]
1491	123.0	17	2.0	2	2018-04-13	Fri	False	[28619 31779 34525]
2257	19.0	26	2.0	2	2019-12-27	Fri	False	[47477]
331	126.0	193	10.0	1	2016-03-29	Tue	False	[12792 14450]
1899	153.0	81	10.0	1	2014-04-03	Thu	False	[234]
1066	54.0	110	2.0	2	2019-03-09	Sat	False	[35957 36937 40669 36298]
1825	19.0	169	2.0	0	2014-01-13	Mon	False	[ 546 3240]
725	19.0	81	10.0	2	2014-06-11	Wed	False	[5119]
331	126.0	205	2.0	2	2017-07-05	Wed	False	[23271 25260 26939 29283]
2246	123.0	123	2.0	1	2013-12-15	Sun	False	[2131]
1481	92.0	148	2.0	1	2014-02-20	Thu	False	[ 142 2073]
261	33.0	103	2.0	2	2019-11-18	Mon	False	[44548 42739]
2010	19.0	34	11.0	0	2019-07-23	Tue	False	[42989]
1936	92.0	143	10.0	2	2019-10-19	Sat	False	[45590 45432]
1022	92.0	26	2.0	2	2020-10-24	Sat	False	[47691 48697 49938]
1873	117.0	212	10.0	2	2015-09-03	Thu	False	[9765]
716	131.0	0	2.0	2	2016-07-15	Fri	False	[21582]
1128	63.0	103	2.0	1	2013-09-11	Wed	False	[510]
251	124.0	123	2.0	1	2014-12-17	Wed	False	[ 2965  3556  8851 10174 10642]
2600	92.0	153	2.0	2	2017-01-15	Sun	False	[20176 18453 25731 24017 23088 23430]
780	153.0	74	2.0	1	2019-01-01	Tue	True	[38108]
79	43.0	148	2.0	2	2014-03-16	Sun	False	[ 728 3234 3235 5003 5055]
256	92.0	91	2.0	2	2016-03-21	Mon	False	[17022]
234	71.0	91	2.0	2	2015-04-28	Tue	False	[12016]
